Code,Description,Last_updated
13694014,Injury of brachial blood vessels,09-21-2025
13695010,"Injury of brachial blood vessels, NOS",09-21-2025
13696011,Incision of blood vessel,09-21-2025
13697019,"Incision of blood vessel, NOS",09-21-2025
13698012,"Angiotomy, NOS",09-21-2025
13699016,Angiotomy,09-21-2025
13700015,Dereism,09-21-2025
13701016,Blood group antibody Bg^c^,09-21-2025
13702011,Blood group antibody HLA-A28,09-21-2025
13703018,Endoscopic removal of foreign body from larynx,09-21-2025
13704012,"Endoscopic removal of foreign body from larynx, NOS",09-21-2025
13705013,Fracture of ilium,09-21-2025
13706014,"Fracture of ilium, NOS",09-21-2025
13707017,Ether apnea,09-21-2025
13708010,Reading seizure,09-21-2025
13709019,Reading epilepsy,09-21-2025
13710012,Gray syndrome from chloramphenicol administration in newborn,09-21-2025
13711011,Gray baby syndrome,09-21-2025
13712016,Gray syndrome,09-21-2025
13713014,Blood group antigen Juneau,09-21-2025
13714015,North Asian tick fever,09-21-2025
13715019,Siberian tick typhus,09-21-2025
13716018,Tick fever due to Rickettsia siberica,09-21-2025
13717010,North Asian tick typhus,09-21-2025
13718017,Gobiesox maeandricus,09-21-2025
13719013,Northern clingfish,09-21-2025
13720019,Monobenzone,09-21-2025
13721015,Benzyl hydroquinone,09-21-2025
13722010,Monobenzyl ether of hydroquinone,09-21-2025
13723017,Germans,09-21-2025
13724011,Ferrovanadium dust,09-21-2025
13725012,Pontine portion of medial longitudinal fasciculus,09-21-2025
13726013,Professional nurse (general),09-21-2025
13727016,Adhesive middle ear disease,09-21-2025
13728014,"Adhesive middle ear disease, NOS",09-21-2025
13729018,"Adhesive otitis media, NOS",09-21-2025
13730011,Chronic adhesive otitis media,09-21-2025
13731010,Fibrotic adhesive otitis media,09-21-2025
13732015,Adhesive otitis media,09-21-2025
13733013,Nebraskan spotted turkey,09-21-2025
13734019,Nebraska Royales turkey,09-21-2025
13735018,Diospyros virginiana,09-21-2025
13736017,Persimmon,09-21-2025
13737014,Cymopterus,09-21-2025
13738016,"Cymopterus, NOS",09-21-2025
13739012,Renal tubular defect,09-21-2025
13740014,"Renal tubular defect, NOS",09-21-2025
13741013,Stabilizing appliance,09-21-2025
13742018,"Stabilizing appliance, NOS",09-21-2025
13743011,Specimen inadequate for hormonal evaluation,09-21-2025
13744017,Infection by Anoplocephala magna,09-21-2025
13745016,"Gestation period, 32 weeks",09-21-2025
13746015,"Gestation period, 8 months",09-21-2025
13747012,Shock from lightning,09-21-2025
13748019,"Shock from lightning, NOS",09-21-2025
13749010,Transfer of finger to opposite hand with amputation,09-21-2025
13750010,Transplant of finger to opposite hand with amputation,09-21-2025
13751014,Chocolate maker,09-21-2025
13752019,Cortex laceration without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level,09-21-2025
13753012,Cortex laceration without open intracranial wound and with prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level,09-21-2025
13754018,Subdural space of spinal region,09-21-2025
13755017,Intrapontine hemorrhage,09-21-2025
13756016,Pontine hemorrhage,09-21-2025
13758015,Waxwing,09-21-2025
13759011,"Waxwing, NOS",09-21-2025
13760018,Isovaleryl-CoA dehydrogenase,09-21-2025
13761019,Salmonella adana,09-21-2025
13762014,Bilis,09-21-2025
13763016,Colera,09-21-2025
13764010,Muina,09-21-2025
13765011,Ulerythema of eyebrows,09-21-2025
13766012,Ulerythema ophryogenes,09-21-2025
13767015,Keratosis pilaris atrophicans faciei,09-21-2025
13768013,Folliculitis ulerythematosa reticulata,09-21-2025
13769017,"Metaphyseal chondrodysplasia, McKusick type",09-21-2025
13770016,Cartilage-hair hypoplasia syndrome,09-21-2025
13771017,Retired procedure,09-21-2025
13772012,Thoracopagus epigastricus,09-21-2025
13773019,Ostectomy of calcaneus,09-21-2025
13774013,"Ostectomy of calcaneus, NOS",09-21-2025
13775014,Nephritic syndrome,09-21-2025
13776010,"Nephritic syndrome, NOS",09-21-2025
13777018,Radiation nephritis,09-21-2025
13778011,Skin of medial surface of fifth toe,09-21-2025
13779015,Acephalorachia,09-21-2025
13780017,Absence of head and spinal column,09-21-2025
13781018,Absence of head AND spinal column,09-21-2025
13782013,Red-capped robin,09-21-2025
13783015,Unilateral traumatic amputation of arm with complication,09-21-2025
13784014,Unilateral traumatic amputation of arm level not specified with complication,09-21-2025
13785010,Salmonella rawash,09-21-2025
13786011,Autosomal dominant hypohidrotic ectodermal dysplasia syndrome,09-21-2025
13787019,Rapp-Hodgkin ectodermal dysplasia syndrome,09-21-2025
13788012,Pleoptic training with continuing medical direction and evaluation,09-21-2025
13789016,Hydrocephalic shunt catheter,09-21-2025
13790013,Paphosia adorabilis,09-21-2025
13791012,Salvin's coquette,09-21-2025
13792017,Retired procedure,09-21-2025
13793010,Posterior choroidal artery,09-21-2025
13794016,"Posterior choroidal artery, NOS",09-21-2025
13795015,Chlortetracycline hydrochloride,09-21-2025
13796019,HLA-B49 antigen,09-21-2025
13797011,Abrasion AND/OR friction burn of chest wall without infection,09-21-2025
13798018,Abrasion or friction burn of chest wall without infection,09-21-2025
13799014,Fructosamine measurement,09-21-2025
13800013,Glycated protein measurement,09-21-2025
13801012,Equetus umbrosus,09-21-2025
13802017,Cubbyu,09-21-2025
13803010,Palatine duct,09-21-2025
13804016,Nasopalatine duct,09-21-2025
13805015,Incisive canal,09-21-2025
13806019,Ductus incisivus,09-21-2025
13807011,Toxic effect of cresol,09-21-2025
13808018,Congestive hypertrophy,09-21-2025
13809014,Congestive enlargement,09-21-2025
13810016,Nicotiana trigonophylla,09-21-2025
13811017,Human echovirus 24,09-21-2025
13812012,Salmonella kikoma,09-21-2025
13813019,Skin appendage,09-21-2025
13814013,"Skin appendage, NOS",09-21-2025
13815014,"Adnexal structure of skin, NOS",09-21-2025
13816010,Adnexal structure of skin,09-21-2025
13817018,"Adnexal structure, NOS",09-21-2025
13818011,Body growth,09-21-2025
13819015,"Body growth, NOS",09-21-2025
13820014,Flexible fiberoptic laryngoscopy with biopsy,09-21-2025
13821013,Visual discomfort,09-21-2025
13822018,"Visual discomfort, NOS",09-21-2025
13823011,Unconjugated hyperbilirubinemia,09-21-2025
13824017,"Unconjugated hyperbilirubinemia, NOS",09-21-2025
13825016,Disease due to Pentastomida,09-21-2025
13826015,"Disease due to Pentastomida, NOS",09-21-2025
13827012,Ovibos moschatus,09-21-2025
13828019,Muskox,09-21-2025
13829010,Mesovarian margin of ovary,09-21-2025
13830017,Lamina of third thoracic vertebra,09-21-2025
13831018,Acinetobacter,09-21-2025
13832013,"Acinetobacter, NOS",09-21-2025
13833015,Impairment level: better eye: profound impairment: lesser eye: near-total impairment,09-21-2025
13834014,Impairment level: better eye: profound impairment; lesser eye: near-total impairment,09-21-2025
13835010,Ethylene glycol poisoning,09-21-2025
13836011,Anti-freeze poisoning,09-21-2025
13837019,Anesthesia for radical surgery on nose,09-21-2025
13839016,^111^Silver,09-21-2025
13840019,Paraspadias,09-21-2025
13841015,Dicephalus dipus tribrachius,09-21-2025
13842010,Striate artery,09-21-2025
13843017,"Striate artery, NOS",09-21-2025
13844011,Burn erythema of scalp,09-21-2025
13845012,First degree burn of scalp,09-21-2025
13846013,Erythema of scalp,09-21-2025
13847016,Cloudy urine,09-21-2025
13848014,Nebulous urine,09-21-2025
13849018,Lamona chicken,09-21-2025
13850018,Failure of cervical dilation,09-21-2025
13851019,Right foot,09-21-2025
13852014,^89^Strontium,09-21-2025
13853016,Left,09-21-2025
13854010,Left lateral,09-21-2025
13855011,Levo-,09-21-2025
13856012,Erythropoietic hemochromatosis,09-21-2025
13857015,Hemochromatosis secondary to erythropoietic disorder,09-21-2025
13858013,Conjunctival diphtheria,09-21-2025
13859017,Pseudomembranous diphtheritic conjunctivitis,09-21-2025
13860010,Neo-b-vitamin A>1<,09-21-2025
13861014,Ligation of abdominal varicose vein,09-21-2025
13862019,Reopening of canthorrhaphy,09-21-2025
13863012,Severing of canthorrhaphy,09-21-2025
13864018,Division of canthorrhaphy,09-21-2025
13865017,Emotional blunting,09-21-2025
13866016,Fairy tern,09-21-2025
13867013,^103^Ruthenium,09-21-2025
13868015,Duodenal fistula,09-21-2025
13869011,"Duodenal fistula, NOS",09-21-2025
13870012,True sea turtle,09-21-2025
13871011,"True sea turtle, NOS",09-21-2025
13872016,Division of ligament of shoulder,09-21-2025
13873014,Division of joint ligament of shoulder,09-21-2025
13874015,Sympathetic trunk spinal nerve branch,09-21-2025
13875019,Pasteurella canis,09-21-2025
13876018,Sphingomyelin phosphodiesterase D,09-21-2025
13877010,VDRL test,09-21-2025
13878017,"VDRL test, NOS",09-21-2025
13879013,Speech,09-21-2025
13880011,"Speech, NOS",09-21-2025
13881010,Notropis volucellus,09-21-2025
13882015,Mimic shiner,09-21-2025
13883013,Retired procedure,09-21-2025
13884019,1-Monoacylglycerol,09-21-2025
13885018,Monoglyceride,09-21-2025
13886017,Soy protein,09-21-2025
13887014,Placenta previa without hemorrhage,09-21-2025
13888016,Placenta previa found during pregnancy without hemorrhage,09-21-2025
13889012,Low implantation of placenta without hemorrhage,09-21-2025
13890015,Disease of the lower urinary tract,09-21-2025
13891016,"Disease of the lower urinary tract, NOS",09-21-2025
13892011,"Disorder of the lower urinary tract, NOS",09-21-2025
13893018,"Syndrome of the lower urinary tract, NOS",09-21-2025
13894012,Disorder of the lower urinary tract,09-21-2025
13895013,Syndrome of the lower urinary tract,09-21-2025
13896014,Chronic motor tic disorder,09-21-2025
13897017,Oxalate oxidase,09-21-2025
13898010,Lipogenic pigmentation,09-21-2025
13899019,"Lipogenic pigmentation, NOS",09-21-2025
13900012,"Fat pigmentation, NOS",09-21-2025
13901011,Fat pigmentation,09-21-2025
13902016,Gastric polypectomy,09-21-2025
13903014,Conjunctivoplasty with conjunctival graft,09-21-2025
13904015,Phyllosticta sydowi,09-21-2025
13905019,Punctate,09-21-2025
13906018,Tetrahydroxypteridine cycloisomerase,09-21-2025
13907010,Illegal abortion without complication,09-21-2025
13908017,Taractichthys steindachneri,09-21-2025
13909013,Sickle pomfret,09-21-2025
13910015,Retired procedure,09-21-2025
13911016,Salmonella II worcester,09-21-2025
13912011,Non-neurologic xeroderma pigmentosum,09-21-2025
13913018,"Non-neurologic xeroderma pigmentosum, NOS",09-21-2025
13914012,Ganglionectomy of tendon sheath site,09-21-2025
13915013,Respiratory depth,09-21-2025
13916014,"Respiratory depth, NOS",09-21-2025
13917017,Spontaneous abortion with laceration of uterus,09-21-2025
13918010,Spontaneous abortion with tear of uterus,09-21-2025
13919019,Glycoprotein storage disorder,09-21-2025
13920013,"Glycoprotein storage disorder, NOS",09-21-2025
13921012,Colorado tick fever virus subgroup,09-21-2025
13922017,"Colorado tick fever virus subgroup, NOS",09-21-2025
13923010,"Radiologic examination of thoracolumbar spine, anteroposterior and lateral",09-21-2025
13924016,"Diagnostic radiography of thoracolumbar spine, combined AP and lateral",09-21-2025
13925015,Esophagojejunostomy with interposition of small bowel,09-21-2025
13926019,Oesophagojejunostomy with interposition of small bowel,09-21-2025
13927011,Amelia of upper limb,09-21-2025
13928018,Congenital absence of upper limb,09-21-2025
13929014,Congenital amputation of upper limb,09-21-2025
13930016,Bilateral inguinal hernia with gangrene,09-21-2025
13931017,Antazoline hydrochloride,09-21-2025
13932012,"Salmonella II, 1,4,(5),12:f,g,t:z6,z42",09-21-2025
13933019,Complete dermabrasion,09-21-2025
13934013,Intracranial hemorrhage following injury with open intracranial wound AND no loss of consciousness,09-21-2025
13935014,Intracranial hemorrhage following injury with open intracranial wound and no loss of consciousness,09-21-2025
13936010,Lateral posterior nucleus of thalamus,09-21-2025
13937018,Unroofing of external ear,09-21-2025
13938011,"Unroofing of external ear, NOS",09-21-2025
13939015,Failed attempted abortion complicated by damage to pelvic organs AND/OR tissues,09-21-2025
13940018,Failed attempted abortion complicated by damage to pelvic organs and tissues,09-21-2025
13941019,"Primary repair of torn ligament of knee, cruciate",09-21-2025
13942014,Enlargement of pre-existing atrial septal defect,09-21-2025
13943016,ENV gene,09-21-2025
13944010,Mikulicz's disease,09-21-2025
13945011,Mikulicz's syndrome,09-21-2025
13946012,Retired procedure,09-21-2025
13947015,Xanthine calculus,09-21-2025
13948013,Anterior surface of manubrium,09-21-2025
13949017,Salmonella hallfold,09-21-2025
13950017,Biopsy of eyelid,09-21-2025
13951018,"Biopsy of eyelid, NOS",09-21-2025
13952013,"Excisional biopsy of eyelid, NOS",09-21-2025
13953015,Excisional biopsy of eyelid,09-21-2025
13954014,Abdominal aorta,09-21-2025
13955010,Endoscopic excision of lesion of pancreatic duct,09-21-2025
13956011,Acetyl digitoxin,09-21-2025
13957019,Posterior margin of nasal septum,09-21-2025
13958012,Expectorant agent,09-21-2025
13959016,"Expectorant agent, NOS",09-21-2025
13960014,"Expectorant, NOS",09-21-2025
13961013,Expectorant,09-21-2025
13962018,"Mercury measurement, hair",09-21-2025
13963011,Gillichthys mirabilis,09-21-2025
13964017,Longjaw mudsucker,09-21-2025
13965016,Incision and exploration of male perineum,09-21-2025
13966015,Subcutaneous tissue of submental area,09-21-2025
13967012,Macrocytic normochromic erythrocyte,09-21-2025
13968019,Caprine adenovirus,09-21-2025
13969010,Horned Hereford,09-21-2025
13970011,Sternoclavicular joint,09-21-2025
13971010,"Sternoclavicular joint, NOS",09-21-2025
13972015,Janitor,09-21-2025
13973013,Sphingomyelin phosphodiesterase,09-21-2025
13974019,Cheilitis,09-21-2025
13975018,"Cheilitis, NOS",09-21-2025
13976017,1-Phosphatidylinositol phosphodiesterase,09-21-2025
13977014,Monophosphatidylinositol phosphodiesterase,09-21-2025
13978016,Phosphatidylinositol phospholipase C,09-21-2025
13979012,Gelsemium sempervirens,09-21-2025
13980010,Carolina jessamine,09-21-2025
13981014,Yellow jessamine,09-21-2025
13982019,Evening trumpet flower,09-21-2025
13983012,Retired procedure,09-21-2025
13984018,Intracranial subdural space,09-21-2025
13985017,Cranial subdural space,09-21-2025
13986016,Phaseolus lunatus,09-21-2025
13987013,Lima bean,09-21-2025
13988015,Alaria alata,09-21-2025
13989011,Mandibular canal,09-21-2025
13990019,Toxic effect of hydrochloric acid,09-21-2025
13991015,Flavobacterium acidurans,09-21-2025
13992010,Marion Co. agent,09-21-2025
13993017,Campylobacter cryaerophila,09-21-2025
13994011,Flying instructor,09-21-2025
13995012,Stillbirth of mature male (2500 gms. or more),09-21-2025
13997016,Prolonged loss of consciousness,09-21-2025
13998014,Petrotyx sanguineus,09-21-2025
13999018,Redfin brotula,09-21-2025
14000016,Chylocele of tunica vaginalis,09-21-2025
14001017,Reality testing,09-21-2025
14002012,Higher-order conditioning,09-21-2025
14003019,Pruritus hiemalis,09-21-2025
14004013,Winter itch,09-21-2025
14005014,Xerotic eczema,09-21-2025
14006010,Asteatotic eczema,09-21-2025
14007018,Eczema craquelé,09-21-2025
14008011,Dry skin dermatitis,09-21-2025
14009015,Chapped skin,09-21-2025
14010013,Eczema craquele,09-21-2025
14011012,beta-Cyclopiazonate dehydrogenase,09-21-2025
14012017,beta-Cyclopiazonate oxidocyclase,09-21-2025
14013010,Disorder of optic chiasm associated with pituitary neoplasms AND/OR disorders,09-21-2025
14014016,Disorder of optic chiasm associated with pituitary neoplasms and disorders,09-21-2025
14015015,Vascular lesion of cord,09-21-2025
14016019,"Vascular lesion of cord, NOS",09-21-2025
14017011,Lampropeltis calligaster,09-21-2025
14018018,Prairie kingsnake,09-21-2025
14019014,Myocardium of ventricle,09-21-2025
14020015,"Myocardium of ventricle, NOS",09-21-2025
14021016,"Other carpenters, joiners and parquetry workers",09-21-2025
14022011,Scapular region of back,09-21-2025
14024012,"Open reduction of closed sternoclavicular dislocation, acute, with fascial graft",09-21-2025
14025013,Infection by Diphyllobothrium latum,09-21-2025
14026014,Accidental death,09-21-2025
14027017,"Accidental death, NOS",09-21-2025
14028010,^218^Radon,09-21-2025
14029019,Rhopheocytotic vesicle,09-21-2025
14030012,Acute necrotizing pancreatitis,09-21-2025
14031011,Necrotizing pancreatitis,09-21-2025
14032016,Identified,09-21-2025
14033014,Identifiable,09-21-2025
14034015,Discernible,09-21-2025
14035019,Compatible with,09-21-2025
14036018,CW,09-21-2025
14037010,Consistent with,09-21-2025
14038017,Corneal corpuscle,09-21-2025
14039013,Rotator cuff including muscles and tendons,09-21-2025
14040010,"Rotator cuff, NOS",09-21-2025
14041014,Rotator cuff,09-21-2025
14042019,Instruction in use of cane,09-21-2025
14043012,Palmitate measurement,09-21-2025
14044018,Term birth of newborn quadruplets,09-21-2025
