,HCPC,SEQNUM,RECID,LONG DESCRIPTION,SHORT DESCRIPTION,PRICE1,PRICE2,PRICE3,PRICE4,MULT_PI,CIM1,CIM2,CIM3,MCM1,MCM2,MCM3,STATUTE,LABCERT1,LABCERT2,LABCERT3,LABCERT4,LABCERT5,LABCERT6,LABCERT7,LABCERT8,XREF1,XREF2,XREF3,XREF4,XREF5,COV,ASC_GRP,ASC_DT,OPPS,OPPS_PI,OPPS_DT,PROCNOTE,BETOS,TOS1,TOS2,TOS3,TOS4,TOS5,ANEST_BU,ADD DT,ACT EFF DT,TERM DT,ACTION CD
7953,Q9973,10,3,"Injection, epoetin beta, 1 microgram, (non-esrd use)",Epoetin beta non esrd,57.0,,,,A,,,,,,,,,,,,,,,,J0888,,,,,D,,,,,,195.0,O1E,9,,,,,0.0,20140701,20150101.0,20141231.0,N
7954,Q9974,10,3,"Injection, morphine sulfate, preservative-free for epidural or intrathecal use, 10 mg",Morphine epidural/intratheca,51.0,,,,A,60-14,,,2049,,,,,,,,,,,,J2274,,,,,D,,,,,,,O1E,1,P,,,,0.0,20140701,20150101.0,20141231.0,N
7955,Q9975,10,3,"Injection, factor viii fc fusion protein (recombinant), per iu",Factor viii fc fusion recomb,51.0,,,,A,,,,,,,,,,,,,,,,J7205,,,,,D,,,,,,127.0,O1E,1,P,,,,0.0,20150401,20160101.0,20151231.0,N
7956,Q9976,10,3,"Injection, ferric pyrophosphate citrate solution, 0.1 mg of iron",Inj ferric pyrophosphate cit,51.0,,,,A,,,,,,,,,,,,,,,,J1443,,,,,C,,,,,,,O1E,1,L,,,,0.0,20150701,20160101.0,20151231.0,N
7957,Q9977,10,3,"Compounded drug, not otherwise classified",Compounded drug noc,51.0,,,,A,,,,,,,,,,,,,,,,,,,,,D,,,,,,205.0,O1E,1,,,,,0.0,20150701,20160101.0,20151231.0,N
7958,Q9978,10,3,Netupitant 300 mg and palonosetron 0.5 mg,Netupitant palonosetron oral,51.0,,,,A,,,,,,,,,,,,,,,,J8655,,,,,D,,,,,,204.0,O1E,1,,,,,0.0,20150701,20160101.0,20151231.0,N
7959,Q9979,10,3,"Injection, alemtuzumab, 1 mg","Injection, alemtuzumab",51.0,,,,A,,,,,,,,,,,,,,,,J0202,,,,,D,,,,,,127.0,O1E,1,P,,,,0.0,20151001,20160101.0,20151231.0,N
7960,Q9980,10,3,"Hyaluronan or derivative, genvisc 850, for intra-articular injection, 1 mg","Genvisc, inj, 1mg",51.0,,,,A,,,,,,,,,,,,,,,,,,,,,C,,,,,,,O1E,1,,,,,0.0,20160101,20170101.0,20161231.0,N
7961,Q9981,10,3,"Rolapitant, oral, 1 mg","Rolapitant, oral, 1mg",51.0,,,,A,,,,,,,,,,,,,,,,J8670,,,,,D,,,,,,187.0,O1E,1,,,,,0.0,20160701,20170101.0,20161231.0,N
7962,Q9982,10,3,"Flutemetamol f18, diagnostic, per study dose, up to 5 millicuries",Flutemetamol f18 diagnostic,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,D,YY,20250101.0,,,,189.0,I1E,4,,,,,0.0,20160701,20250101.0,,N
7963,Q9983,10,3,"Florbetaben f18, diagnostic, per study dose, up to 8.1 millicuries",Florbetaben f18 diagnostic,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,D,YY,20250101.0,,,,189.0,I1E,4,,,,,0.0,20160701,20250101.0,,N
7964,Q9984,10,3,"Levonorgestrel-releasing intrauterine contraceptive system (kyleena), 19.5 mg","Kyleena, 19.5 mg",0.0,,,,9,,,,,,,1862(a)(1),,,,,,,,,J7296,,,,,S,,,,,,,P6C,9,,,,,0.0,20170701,20180101.0,20171231.0,N
7965,Q9985,10,3,"Injection, hydroxyprogesterone caproate, not otherwise specified, 10 mg",Inj hydroxyprogst capoat nos,51.0,,,,A,,,,,,,,,,,,,,,,J1729,,,,,C,,,,,,,O1E,1,P,,,,0.0,20170701,20180101.0,20171231.0,N
7966,Q9986,10,3,"Injection, hydroxyprogesterone caproate, (makena), 10 mg","Makena, 10 mg",51.0,,,,A,,,,,,,,,,,,,,,,J1726,,,,,C,,,,,,,O1E,1,P,,,,0.0,20170701,20180101.0,20171231.0,N
7967,Q9987,10,3,Pathogen(s) test for platelets,Pathogen test for platelets,57.0,,,,A,50-34,,,,,,,,,,,,,,,P9100,,,,,D,,,,,,,T1H,5,,,,,0.0,20170701,20180101.0,20171231.0,N
7968,Q9988,10,3,"Platelets, pheresis, pathogen-reduced, each unit","Platelets, pathogen reduced",52.0,,,,A,,,,2455B,,,1833T,,,,,,,,,P9073,,,,,D,,,,,,,T1H,9,,,,,0.0,20170701,20180101.0,20171231.0,N
7969,Q9989,10,3,"Ustekinumab, for intravenous injection, 1 mg","Ustekinumab, iv inject,1 mg",51.0,,,,A,,,,,,,,,,,,,,,,J3358,,,,,C,,,,,,,O1E,1,P,,,,0.0,20170701,20180101.0,20171231.0,N
7970,Q9991,10,3,"Injection, buprenorphine extended-release (sublocade), less than or equal to 100 mg",Buprenorph xr 100 mg or less,51.0,,,,A,,,,,,,,,,,,,,,,,,,,,C,YY,20180701.0,,,,,O1E,1,,,,,0.0,20180701,20180701.0,,N
7971,Q9992,10,3,"Injection, buprenorphine extended-release (sublocade), greater than 100 mg",Buprenorphine xr over 100 mg,51.0,,,,A,,,,,,,,,,,,,,,,,,,,,C,YY,20180701.0,,,,,O1E,1,,,,,0.0,20180701,20180701.0,,N
7972,Q9993,10,3,"Injection, triamcinolone acetonide, preservative-free, extended-release, microsphere formulation, 1 mg","Inj., triamcinolone ext rel",51.0,,,,A,,,,,,,,,,,,,,,,J3304,,,,,D,,,,,,127.0,O1E,1,P,,,,0.0,20180701,20190101.0,20181231.0,N
7973,Q9994,10,3,"In-line cartridge containing digestive enzyme(s) for enteral feeding, each",Enzyme cartridge enteral nut,39.0,,,,A,,,,,,,,,,,,,,,,,,,,,C,,,,,,,O1C,E,,,,,0.0,20180701,20190101.0,20181231.0,N
7974,Q9995,10,3,"Injection, emicizumab-kxwh, 0.5 mg","Inj., emicizumab-kxwh 0.5 mg",51.0,,,,A,,,,,,,,,,,,,,,,J7170,,,,,C,,,,,,,O1E,1,,,,,0.0,20180701,20190101.0,20181231.0,N
7975,Q9996,10,3,"Injection, ustekinumab-ttwe (pyzchiva), subcutaneous, 1 mg",Ustekinumab- ttwe sub cu inj,51.0,,,,A,,,,,,,,,,,,,,,,,,,,,C,,,,,,,O1E,1,P,,,,0.0,20250101,20250101.0,,N
7976,Q9997,10,3,"Injection, ustekinumab-ttwe (pyzchiva), intravenous, 1 mg",Ustekinumab-ttwe iv inj 1 mg,51.0,,,,A,,,,,,,,,,,,,,,,,,,,,C,,,,,,,O1E,1,P,,,,0.0,20250101,20250101.0,,N
7977,Q9998,10,3,"Injection, ustekinumab-aekn (selarsdi), biosimilar, 1 mg","Inj ustekinumab-aekn, 1 mg",51.0,,,,A,,,,,,,,,,,,,,,,,,,,,C,YY,20250701.0,,,,,O1E,1,P,,,,0.0,20250101,20250701.0,,N
7978,Q9999,10,3,"Injection, ustekinumab-aauz (otulfi), biosimilar, 1 mg",Inj ustekinumab-aauz 1 mg,51.0,,,,A,,,,,,,,,,,,,,,,,,,,,C,,,,,,,O1E,1,P,,,,0.0,20250401,20250401.0,,N
7979,R0070,10,3,"Transportation of portable x-ray equipment and personnel to home or nursing home, per trip to facility or location, one patient seen",Transport portable x-ray,13.0,,,,A,,,,2070.4,5244.B,,,,,,,,,,,,,,,,D,,,,,,,I1F,4,,,,,0.0,19820101,19980101.0,,N
7980,R0075,10,3,"Transportation of portable x-ray equipment and personnel to home or nursing home, per trip to facility or location, more than one patient seen",Transport port x-ray multipl,13.0,,,,A,,,,2070.4,5244.B,,,,,,,,,,,,,,,,D,,,,,,,I1F,4,,,,,0.0,19860101,19980101.0,,N
7981,R0076,10,3,"Transportation of portable ekg to facility or location, per patient",Transport portable ekg,13.0,,,,A,50-15,,,2070.1,2070.4,,,,,,,,,,,,,,,,D,,,,,,61.0,I1F,5,,,,,0.0,19840101,19980101.0,,N
7982,S0012,10,3,"Butorphanol tartrate, nasal spray, 25 mg","Butorphanol tartrate, nasal",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,,,,,0.0,20000101,20000101.0,,N
7983,S0013,10,3,"Esketamine, nasal spray, 1 mg","Esketamine, nasal spray",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,1,,,,,0.0,20210101,20210101.0,,N
7984,S0014,10,3,"Tacrine hydrochloride, 10 mg","Tacrine hydrochloride, 10 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20000101.0,,N
7985,S0017,10,3,"Injection, aminocaproic acid, 5 grams","Injection, aminocaproic acid",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20250401.0,20250331.0,N
7986,S0020,10,3,"Injection, bupivicaine hydrochloride, 30 ml","Injection, bupivicaine hydro",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20230701.0,20230630.0,N
7987,S0021,10,3,"Injection, cefoperazone sodium, 1 gram","Injection, cefoperazone sod",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20000101.0,,N
7988,S0023,10,3,"Injection, cimetidine hydrochloride, 300 mg","Injection, cimetidine hydroc",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20000101.0,,N
7989,S0028,10,3,"Injection, famotidine, 20 mg","Injection, famotidine, 20 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20250401.0,20250331.0,N
7990,S0030,10,3,"Injection, metronidazole, 500 mg","Injection, metronidazole",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20230701.0,20230630.0,N
7991,S0032,10,3,"Injection, nafcillin sodium, 2 grams","Injection, nafcillin sodium",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20250401.0,20250331.0,N
7992,S0034,10,3,"Injection, ofloxacin, 400 mg","Injection, ofloxacin, 400 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20000101.0,,N
7993,S0039,10,3,"Injection, sulfamethoxazole and trimethoprim, 10 ml","Injection, sulfamethoxazole",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20250401.0,20250331.0,N
7994,S0040,10,3,"Injection, ticarcillin disodium and clavulanate potassium, 3.1 grams","Injection, ticarcillin disod",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20000101.0,,N
7995,S0073,10,3,"Injection, aztreonam, 500 mg","Injection, aztreonam, 500 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20230701.0,20230630.0,N
7996,S0074,10,3,"Injection, cefotetan disodium, 500 mg","Injection, cefotetan disodiu",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20251001.0,20250930.0,D
7997,S0077,10,3,"Injection, clindamycin phosphate, 300 mg","Injection, clindamycin phosp",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20230701.0,20230630.0,N
7998,S0078,10,3,"Injection, fosphenytoin sodium, 750 mg","Injection, fosphenytoin sodi",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20000101.0,,N
7999,S0080,10,3,"Injection, pentamidine isethionate, 300 mg","Injection, pentamidine iseth",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20000101.0,,N
8000,S0081,10,3,"Injection, piperacillin sodium, 500 mg","Injection, piperacillin sodi",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20000101.0,,N
8001,S0088,10,3,"Imatinib, 100 mg",Imatinib 100 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20081001.0,,N
8002,S0090,10,3,"Sildenafil citrate, 25 mg","Sildenafil citrate, 25 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20000101,20000101.0,,N
8003,S0091,10,3,"Granisetron hydrochloride, 1 mg (for circumstances falling under the medicare statute, use q0166)",Granisetron 1mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20010701.0,,N
8004,S0092,10,3,"Injection, hydromorphone hydrochloride, 250 mg (loading dose for infusion pump)",Hydromorphone 250 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20010701.0,,N
8005,S0093,10,3,"Injection, morphine sulfate, 500 mg (loading dose for infusion pump)",Morphine 500 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20010701.0,,N
8006,S0104,10,3,"Zidovudine, oral, 100 mg","Zidovudine, oral, 100 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,1,,,,,0.0,20021001,20021001.0,,N
8007,S0106,10,3,"Bupropion hcl sustained release tablet, 150 mg, per bottle of 60 tablets",Bupropion hcl sr 60 tablets,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20020401,20020401.0,,N
8008,S0108,10,3,"Mercaptopurine, oral, 50 mg",Mercaptopurine 50 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20020401,20020401.0,,N
8009,S0109,10,3,"Methadone, oral, 5 mg",Methadone oral 5mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20041001,20041001.0,,N
8010,S0117,10,3,"Tretinoin, topical, 5 grams",Tretinoin topical 5 g,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20040701,20040701.0,,N
8011,S0119,10,3,"Ondansetron, oral, 4 mg (for circumstances falling under the medicare statute, use hcpcs q code)",Ondansetron 4 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20120101,20120101.0,,N
8012,S0122,10,3,"Injection, menotropins, 75 iu",Inj menotropins 75 iu,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,1,P,,,,0.0,20020401,20020401.0,,N
8013,S0126,10,3,"Injection, follitropin alfa, 75 iu",Inj follitropin alfa 75 iu,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,1,P,,,,0.0,20020401,20020401.0,,N
8014,S0128,10,3,"Injection, follitropin beta, 75 iu",Inj follitropin beta 75 iu,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,1,P,,,,0.0,20020401,20020401.0,,N
8015,S0132,10,3,"Injection, ganirelix acetate, 250 mcg",Inj ganirelix acetat 250 mcg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,1,P,,,,0.0,20020401,20020401.0,,N
8016,S0136,10,3,"Clozapine, 25 mg","Clozapine, 25 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20030401,20030401.0,,N
8017,S0137,10,3,"Didanosine (ddi), 25 mg","Didanosine, 25 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20030401,20030401.0,,N
8018,S0138,10,3,"Finasteride, 5 mg","Finasteride, 5 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20030401,20030401.0,,N
8019,S0139,10,3,"Minoxidil, 10 mg","Minoxidil, 10 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20030401,20030401.0,,N
8020,S0140,10,3,"Saquinavir, 200 mg","Saquinavir, 200 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20030401,20030401.0,,N
8021,S0142,10,3,"Colistimethate sodium, inhalation solution administered through dme, concentrated form, per mg",Colistimethate inh sol mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20050401,20050401.0,,N
8022,S0144,10,3,"Injection, propofol, 10 mg","Inj, propofol, 10 mg",0.0,,,,9,,,,,,,,,,,,,,,,J2704,,,,,I,,,,,,,Z2,9,,,,,0.0,20140701,20150101.0,20141231.0,N
8023,S0145,10,3,"Injection, pegylated interferon alfa-2a, 180 mcg per ml",Peg interferon alfa-2a/180,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20050701,20050701.0,,N
8024,S0148,10,3,"Injection, pegylated interferon alfa-2b, 10 mcg",Peg interferon alfa-2b/10,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20101001,20101001.0,,N
8025,S0155,10,3,"Sterile dilutant for epoprostenol, 50 ml",Epoprostenol dilutant,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8026,S0156,10,3,"Exemestane, 25 mg","Exemestane, 25 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20010101,20010101.0,,N
8027,S0157,10,3,"Becaplermin gel 0.01%, 0.5 gm","Becaplermin gel 1%, 0.5 gm",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20010101,20010101.0,,N
8028,S0160,10,3,"Dextroamphetamine sulfate, 5 mg",Dextroamphetamine,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20040401,20040401.0,,N
8029,S0164,10,3,"Injection, pantoprazole sodium, 40 mg",Injection pantroprazole,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20040401,20240701.0,20240630.0,N
8030,S0166,10,3,"Injection, olanzapine, 2.5 mg",Inj olanzapine 2.5mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20041001,20231001.0,20230930.0,N
8031,S0169,10,3,"Calcitrol, 0.25 microgram",Calcitrol,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20101001,20101001.0,,N
8032,S0170,10,3,"Anastrozole, oral, 1 mg",Anastrozole 1 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20020101,20020101.0,,N
8033,S0171,10,3,"Injection, bumetanide, 0.5 mg",Bumetanide 0.5 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20240101.0,20231231.0,N
8034,S0172,10,3,"Chlorambucil, oral, 2 mg",Chlorambucil 2 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8035,S0174,10,3,"Dolasetron mesylate, oral 50 mg (for circumstances falling under the medicare statute, use q0180)",Dolasetron 50 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8036,S0175,10,3,"Flutamide, oral, 125 mg",Flutamide 125 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8037,S0176,10,3,"Hydroxyurea, oral, 500 mg",Hydroxyurea 500 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8038,S0177,10,3,"Levamisole hydrochloride, oral, 50 mg",Levamisole 50 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8039,S0178,10,3,"Lomustine, oral, 10 mg",Lomustine 10 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8040,S0179,10,3,"Megestrol acetate, oral, 20 mg",Megestrol 20 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20020101,20020101.0,,N
8041,S0182,10,3,"Procarbazine hydrochloride, oral, 50 mg","Procarbazine, oral",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20140101.0,,N
8042,S0183,10,3,"Prochlorperazine maleate, oral, 5 mg (for circumstances falling under the medicare statute, use q0164)",Prochlorperazine 5 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20150101.0,,N
8043,S0187,10,3,"Tamoxifen citrate, oral, 10 mg",Tamoxifen 10 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8044,S0189,10,3,"Testosterone pellet, 75 mg",Testosterone pellet 75 mg,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,1,P,,,,0.0,20020101,20020101.0,,N
8045,S0190,10,3,"Mifepristone, oral, 200 mg","Mifepristone, oral, 200 mg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20010101,20010101.0,,N
8046,S0191,10,3,"Misoprostol, oral, 200 mcg","Misoprostol, oral, 200 mcg",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20010101,20010101.0,,N
8047,S0194,10,3,"Dialysis/stress vitamin supplement, oral, 100 capsules",Vitamin suppl 100 caps,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20040401,20040401.0,,N
8048,S0195,10,3,"Pneumococcal conjugate vaccine, polyvalent, intramuscular, for children from five years to nine years of age who have not previously received the vaccine",Pneumo vaccine 5-9 yrs,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20030101,20160101.0,20151231.0,N
8049,S0197,10,3,"Prenatal vitamins, 30-day supply",Prenatal vitamins 30 day,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20050401,20050401.0,,N
8050,S0199,10,3,"Medically induced abortion by oral ingestion of medication including all associated services and supplies (e.g., patient counseling, office visits, confirmation of pregnancy by hcg, ultrasound to confirm duration of pregnancy, ultrasound to confirm completion of abortion) except drugs",Med abortion inc all ex drug,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20010101,20010101.0,,N
8051,S0201,10,3,"Partial hospitalization services, less than 24 hours, per diem",Partial hospitalization serv,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20021001,20021001.0,,N
8052,S0207,10,3,"Paramedic intercept, non-hospital-based als service (non-voluntary), non-transport",Paramedicintercep nonhospals,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20021001,20021001.0,,N
8053,S0208,10,3,"Paramedic intercept, hospital-based als service (non-voluntary), non-transport",Paramed intrcept nonvol,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,D,,,,,0.0,20020101,20020101.0,,N
8054,S0209,10,3,"Wheelchair van, mileage, per mile",Wc van mileage per mi,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,D,,,,,0.0,20020101,20020101.0,,N
8055,S0215,10,3,"Non-emergency transportation; mileage, per mile",Nonemerg transp mileage,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,D,,,,,0.0,20020101,20020401.0,,N
8056,S0220,10,3,Medical conference by a physician with interdisciplinary team of health professionals or representatives of community agencies to coordinate activities of patient care (patient is present); approximately 30 minutes,Medical conference by physic,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20010101,20010101.0,,N
8057,S0221,10,3,Medical conference by a physician with interdisciplinary team of health professionals or representatives of community agencies to coordinate activities of patient care (patient is present); approximately 60 minutes,"Medical conference, 60 min",0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20010101,20010101.0,,N
8058,S0250,10,3,Comprehensive geriatric assessment and treatment planning performed by assessment team,Comp geriatr assmt team,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8059,S0255,10,3,"Hospice referral visit (advising patient and family of care options) performed by nurse, social worker, or other designated staff",Hospice refer visit nonmd,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8060,S0257,10,3,"Counseling and discussion regarding advance directives or end of life care planning and decisions, with patient and/or surrogate (list separately in addition to code for appropriate evaluation and management service)",End of life counseling,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20050101,20050101.0,,N
8061,S0260,10,3,History and physical (outpatient or office) related to surgical procedure (list separately in addition to code for appropriate evaluation and management service),H&p for surgery,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,88.0,Z2,9,,,,,0.0,20020101,20020101.0,,N
8062,S0265,10,3,"Genetic counseling, under physician supervision, each 15 minutes",Genetic counsel 15 mins,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20050701,20050701.0,,N
8063,S0270,10,3,"Physician management of patient home care, standard monthly case rate (per 30 days)",Home std case rate 30 days,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20070401,20070401.0,,N
8064,S0271,10,3,"Physician management of patient home care, hospice monthly case rate (per 30 days)",Home hospice case 30 days,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20070401,20070401.0,,N
8065,S0272,10,3,"Physician management of patient home care, episodic care monthly case rate (per 30 days)",Home episodic case 30 days,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20070401,20070401.0,,N
8066,S0273,10,3,"Physician visit at member's home, outside of a capitation arrangement",Md home visit outside cap,0.0,,,,9,,,,,,,,,,,,,,,,,,,,,I,,,,,,,Z2,9,,,,,0.0,20070401,20070401.0,,N
